login_hour,login_frequency,location_id,device_id,transaction_amount,time_spent,failed_attempts,is_suspicious
13,4,15,6,702.8197963144464,208.86805801876181,6,1
11,12,15,1,4407.251535002913,402.40140007724136,7,1
5,11,16,5,3750.6095662625785,580.1567480258569,8,1
16,11,1,5,3790.1085661181737,237.2159240731886,4,1
18,10,11,4,3264.7600236899852,409.5315542374356,8,1
18,6,5,5,2540.1472493141814,181.07466758226676,8,1
15,11,5,1,758.3555867228511,163.45582778079492,6,1
11,7,6,6,1655.1774846582082,346.62321652677343,1,0
11,3,2,7,693.2098044596839,587.6624358297648,7,1
19,3,6,8,3627.3165828331926,274.6146399885011,4,1
5,12,14,2,809.5415923498051,562.8939973383655,7,1
22,10,11,7,3513.546615356711,549.0462945456331,1,1
3,12,4,6,3464.3543940835643,155.98875434527187,6,1
5,8,9,9,2301.9293501665315,244.0825472151748,4,1
10,5,3,8,684.790984049081,387.76497470403893,3,0
0,4,16,4,1580.8561224088432,313.23730122477804,9,1
23,7,11,9,1607.2646142870017,62.095325268588724,5,1
22,7,4,1,3504.9218143850344,596.2503279256592,4,1
14,13,1,6,577.5776668744844,452.8291307207116,5,1
10,9,16,8,4147.052544618293,265.4279527437035,8,1
18,9,19,4,3807.4263780277106,372.8102870514433,0,0
17,5,16,2,939.6715216896268,57.10582627340692,0,0
16,13,11,2,3598.6302650766584,299.7044839453179,5,1
18,12,8,1,3345.8807755244306,558.8452874114053,1,0
20,13,1,5,3743.1227925535222,538.477570042712,7,1
13,8,9,6,952.7534916889854,205.74160306247165,6,1
17,10,12,4,796.3757075607784,321.1638789736966,5,1
18,1,8,4,1190.0550897545436,419.94319683214985,3,0
14,9,17,5,1835.6997987133886,207.30551381020368,8,1
14,8,10,5,3970.388255368648,43.6031347658934,6,1
3,6,7,9,3692.2404480194614,305.7377857470938,6,1
6,13,19,8,4628.003445469881,362.9732628148852,4,1
12,3,6,9,302.5614999020911,8.475752072298597,0,0
2,3,19,3,67.66584226078614,61.86734725542572,1,0
15,8,18,3,3498.7027602069875,128.33793293852062,7,1
8,5,15,1,1403.6446040128867,212.0911107596058,4,1
7,10,2,6,1677.0536887137496,326.92547758419533,1,0
19,11,14,4,2738.542109313416,179.83653666200084,4,1
12,14,10,8,521.0414844027246,169.32936957186973,7,1
16,7,16,2,3217.045138574768,522.2628595687837,3,0
16,5,7,2,1632.4857566934395,91.30513127684863,2,0
16,8,8,7,3167.248470261948,299.79877923755436,4,1
0,10,10,5,4171.694496236195,571.9307065770009,6,1
7,10,15,1,863.8455533537741,376.88288322404725,1,0
18,4,8,7,4655.056733643456,431.73726053719093,0,0
5,2,13,7,2658.1338239015945,261.58600987741124,4,1
2,3,12,6,4615.409548218102,16.859639436233145,6,1
4,8,8,4,1046.5731101868728,389.4475691784872,7,1
12,11,15,8,3026.7676963751455,380.99494744973384,7,1
14,13,12,2,2025.3967154447876,70.70444369568318,9,1
13,7,11,2,3873.368733868506,279.98502960665576,8,1
22,13,19,2,3033.485626634349,549.620722076062,0,1
15,2,14,3,2477.632130222009,127.0254750233252,6,1
17,6,18,6,4565.797178090734,279.35375900729565,9,1
21,9,13,1,1891.8141502166843,279.35639519430964,7,1
21,4,4,2,1107.7012224419257,487.4030735478448,5,1
10,9,17,2,3044.4249223919373,495.6226428460195,9,1
2,2,19,1,3123.9019014923406,456.7653046997182,3,0
21,2,9,3,2201.0821616436583,222.44522471702288,6,1
9,9,7,7,2438.1841180100178,47.861970386019465,2,0
9,12,1,1,4798.1715373565,212.94237144828838,1,0
20,7,7,7,3666.1016000700383,409.47576475644706,5,1
15,7,7,5,561.9027398980593,423.13421182100046,1,0
11,1,7,9,1068.5290536443488,579.1751246386478,5,1
1,13,8,2,4878.127405833439,274.91653270900656,9,1
8,11,16,1,3635.063113429721,381.29917184947277,2,0
23,6,3,9,4576.075179461819,325.81856807990636,1,0
2,13,13,8,1526.268705303723,94.61804326737624,7,1
23,7,10,6,3711.9156318320956,279.41547091862094,3,0
14,11,18,5,3572.873515532322,329.17691703995155,3,0
2,14,7,8,1480.5030273424816,570.6960155951439,6,1
18,6,5,8,2758.5734639990196,223.09073737332886,7,1
17,6,7,5,3140.8014052387734,588.1589663492467,8,1
7,2,17,7,2410.8477360290503,327.66854404433025,9,1
16,6,4,1,4137.621746223484,149.26919976531923,7,1
7,4,16,4,4166.016518571968,119.04031027440564,3,0
6,9,19,2,4254.496736024768,89.3084757698379,1,0
6,12,10,3,4019.0836097998326,274.49505799120453,9,1
2,1,3,1,2445.536551213752,18.04622572440932,4,1
0,13,3,2,1913.3771077635458,269.8019435723449,6,1
3,8,17,1,4158.567655734709,593.100791832788,1,1
4,5,10,8,2456.1052781957715,403.7135434547486,3,0
0,1,17,4,1239.3932791536295,457.0727421142408,5,1
14,4,17,3,2541.6442262878595,75.80820747736621,7,1
4,1,4,1,717.8306113770182,286.495012586604,9,1
12,6,6,2,3461.2311580880064,175.30274511029978,5,1
7,2,12,3,1686.2471953032925,536.9880291534724,5,1
7,5,17,3,1310.687404252797,112.86902084827796,5,1
4,7,17,6,4782.978643711378,277.94632964636145,3,1
8,2,10,8,3886.636168833955,354.88839241565444,2,0
0,6,7,6,3937.4768185924186,310.8544494892269,0,1
3,6,16,2,3122.372626703125,498.9948991423924,1,1
2,5,13,2,4197.472324446383,142.71463693518604,1,1
1,5,3,7,3798.2207810052723,229.54771070209628,9,1
7,14,2,1,2997.8807836267465,476.29015646150174,6,0
22,3,16,1,4806.010765240069,319.2024899833989,5,1
8,10,6,7,966.0587989252709,244.2598444605346,7,1
1,10,6,9,4717.464797783808,22.518296273174744,8,1
13,11,13,5,2013.1764283743362,453.26432728928756,4,1
13,12,7,1,2646.710927173418,583.4483363902224,2,0
3,2,5,5,622.4692045261016,374.07077064566346,3,0
5,7,7,1,2705.1361202197368,514.6420263098328,7,1
10,1,2,9,3059.921691772385,312.54106720098105,2,0
2,6,17,4,4988.530693624535,142.85017442690193,1,1
7,6,13,9,4876.210131246918,13.593052019911555,6,1
2,3,16,2,4832.322486452694,393.7719692160436,3,1
13,2,2,7,1748.4564199092663,298.3997647077056,7,1
12,12,5,2,4956.419828737767,470.3483975171229,0,0
12,2,18,4,2282.835976459603,418.3360383740062,7,0
1,14,7,6,4260.662931221884,592.8316590829061,4,1
12,13,11,2,1089.4366454046703,308.63598713016364,1,1
18,9,11,2,2534.1075664864456,259.1689998554406,0,0
5,11,17,2,4830.400359676751,175.6101152163805,5,1
15,5,16,3,4735.686670647903,288.7324686158083,8,1
1,7,13,5,3421.8370403289196,524.3585294831387,8,1
7,12,5,9,3991.0934695397686,30.251636846086054,8,1
16,5,16,6,890.369216045983,586.8505281352823,3,0
22,7,16,9,3611.0761619259456,596.0177806131398,5,1
1,13,16,5,3094.073533593508,360.7037202598015,9,1
9,4,14,6,466.843161398718,202.2688011987638,5,1
15,8,6,8,574.6634428824846,137.71413615160418,4,1
5,13,2,3,551.1336525787967,169.51178543250288,1,1
1,11,14,2,3624.54110480088,34.81272877045825,6,1
1,14,16,3,717.1588891553865,287.6910202975985,0,1
12,10,13,9,2343.9840328612077,39.107941164321474,5,1
23,13,15,6,1791.339211330011,432.4921577916755,4,1
14,11,12,4,2757.0156624433866,226.29802604204818,4,1
1,10,9,3,3535.31767122482,123.6220153895621,7,1
6,7,18,2,3426.7654607344466,329.18786691244287,8,1
2,10,14,4,2582.4443804127395,584.3867878095932,6,1
7,5,4,9,2327.031019315824,418.60297416595887,9,1
22,11,8,4,1995.099819660071,297.5893758119753,7,1
13,6,8,5,4310.930642038853,467.26400805643124,1,0
23,5,16,8,1660.9505063144984,443.7985007798983,1,0
22,7,10,2,1304.2354476257992,535.5825993293872,7,1
21,12,17,3,3719.144313339804,126.77802381839876,5,1
6,2,1,6,1805.219673866665,516.0321578739455,7,1
20,5,18,7,4236.52301278877,184.11052178981083,8,1
6,10,10,4,1646.1647059993522,564.8943620559328,8,1
0,3,4,1,3512.704674627195,172.23376362330742,5,1
16,9,1,7,235.09394136382713,556.4748831817923,7,1
8,13,4,9,1933.958771750497,578.4554751061277,1,1
20,6,4,1,1722.718573088082,91.56735768692347,7,1
12,13,4,1,4085.226908986858,584.8274305413559,2,1
20,10,17,1,4835.606462109267,56.00516621542296,0,0
18,3,9,7,2309.7975706978773,135.04783303445058,6,1
20,7,19,9,4125.933022997253,269.2804246193187,0,0
18,4,13,3,3501.476557777252,596.1904325984675,0,0
21,14,4,8,4837.256078441829,295.69501544340073,0,1
16,3,5,9,4057.431486570695,332.49361869119906,3,0
22,8,13,3,396.6155491590153,418.1828449665709,3,0
22,13,16,3,3569.2757946873585,581.1346671724061,9,1
9,4,5,1,2682.1435799576443,471.09408307392545,5,1
9,11,8,2,92.01592908231255,138.37163263210067,9,1
3,1,16,7,1264.051664039964,185.27960374529104,2,0
7,6,1,3,4609.558672684196,63.08880256707202,9,1
21,10,6,7,4631.046250205897,388.4491566780202,5,1
19,11,11,5,3996.263796401166,112.54048239083684,6,1
19,11,16,8,4909.0802203571675,158.1559086452226,0,0
17,1,5,5,4034.660670874782,533.4276248323243,5,1
13,5,16,3,60.918894553373505,199.41962682254905,9,1
17,7,7,9,1446.2933581045438,342.1547974207294,0,0
13,6,19,7,162.8146693664367,241.55177522956032,6,1
19,14,1,5,479.5987640004216,49.04861600651858,9,1
20,2,9,7,1102.0156765843726,220.90397878853952,4,1
23,11,18,9,2522.757146164357,247.80058080637883,9,1
14,4,13,5,4239.184697275468,537.9421556373534,3,0
21,11,15,7,4311.214113223969,198.048138919572,0,0
3,2,3,9,3084.8472742009094,230.64846625843037,8,0
12,11,10,1,4641.597935940513,470.823577360039,6,1
22,1,9,4,2505.3110096851383,456.57920747090077,1,0
7,3,13,1,4446.289860224676,479.97973960585205,3,0
17,3,16,8,2275.7856290967406,572.4935903452224,3,0
11,12,3,3,1393.3527870351925,478.3567115448966,7,1
22,7,15,2,4582.900461321135,247.5268809146451,1,0
13,1,17,4,1945.796027637558,493.79756755436466,4,1
1,9,14,3,2521.9865031338636,307.66140609351334,9,1
17,11,7,5,1651.0145563280794,170.23984934854636,7,1
23,6,16,8,3317.559625450742,185.23565553795237,5,1
1,4,8,8,4975.205812780117,138.186221195222,3,1
10,3,4,7,137.3126088352005,91.27080990275329,4,1
8,3,15,8,4500.241549975436,114.77179505292195,1,1
11,2,5,5,29.591024376434362,42.59093972252253,4,1
16,2,13,6,1827.4971269195933,533.6282646347698,2,0
14,14,6,8,851.3479633846764,558.9496467412283,2,1
16,12,5,1,3789.135485556031,354.1283835338678,6,1
17,13,17,6,262.54809537829567,505.09128618216755,2,1
21,10,7,6,2771.889918385796,114.22480607862255,3,0
5,5,6,5,1481.68140788811,541.4959260100561,6,1
16,9,2,4,677.0145418348636,306.2851279801525,2,0
22,2,11,1,3861.3728783921774,44.963170600305276,9,1
23,2,7,8,1094.910002933731,89.08108297402532,9,1
17,12,8,6,1126.139308154145,188.84099416815621,1,0
7,6,5,3,1382.6331578382358,30.916760311077105,9,1
8,13,18,3,2937.9661515018565,189.02955992037894,6,1
5,10,16,6,3301.7329991368338,40.658607705740614,4,1
4,2,14,7,97.83659326971137,145.436425089731,0,0
11,12,12,8,1216.9294842078136,163.07350473458274,9,0
10,4,17,5,2160.5445041013613,596.6495409382424,7,1
0,6,5,6,1666.5649912845533,145.15027088938035,2,0
10,5,14,1,4422.0115859693215,147.31593711845528,6,1
18,1,6,6,3940.66656712323,413.63943617323906,5,1
8,6,15,9,3133.1921755387493,516.3176997172889,9,1
1,1,7,4,1696.8316558252284,235.29797049824148,5,1
11,3,14,1,3506.3550007823374,525.992721864712,7,1
3,10,18,9,4219.753684100514,207.3845023449155,3,1
3,5,1,4,2978.2035830213435,122.2244483709365,3,0
17,14,6,2,3924.462719797962,201.13510047499548,2,1
14,10,3,1,3748.0337573847414,367.56704248715545,0,0
18,13,5,3,2862.969182690008,223.45017979068388,9,1
12,5,12,7,1567.7942519393396,405.3718133736268,2,0
18,13,11,2,3731.452968426346,145.97684825637702,0,1
16,10,13,9,1041.9138681244563,422.0907719235435,5,1
5,6,16,2,3899.6468488929536,211.72582613283765,7,1
15,12,18,5,4024.68799379124,276.24168110315105,2,0
23,10,17,8,4112.502949056162,336.8583585635231,3,0
11,8,17,8,2369.8506951825034,413.30387689566624,4,1
18,5,11,3,970.4790311744041,147.03464664999655,6,1
4,14,10,2,507.62076432968297,502.3875947594322,5,1
16,11,16,9,3719.372639934742,434.49643610436766,1,0
22,1,2,3,4432.444308803768,144.28826181927968,6,0
0,5,17,8,3257.6834105961643,585.1098647487316,7,1
23,3,10,2,729.3587013379642,400.5542096631228,0,0
22,4,13,3,4675.133278102694,274.1939974476898,5,1
9,13,12,1,4945.619052551205,98.72875870434223,8,1
14,8,15,6,2172.5592635752605,322.2664963733382,6,1
22,7,7,7,2978.1781934761184,103.04165266213532,4,1
20,11,13,4,3888.3703148082723,260.54754882521706,9,1
20,5,12,1,3684.585052349723,248.18395103001373,9,1
10,2,12,3,4839.258087747911,433.3640883867388,8,1
12,6,2,9,583.2666244831566,119.46799282842863,1,0
4,11,5,5,2907.8170820526007,494.0134561481533,6,1
0,6,2,6,3462.73778416873,199.04873457461863,8,1
23,10,13,4,4451.591136696474,269.17323304642116,1,0
11,10,3,1,4371.807042313572,464.5428804545363,9,1
10,14,11,5,4890.218969870837,377.1084778295413,5,1
16,11,16,5,2565.271485149018,188.27508432215274,8,1
3,6,1,5,4155.496725398,234.7907401047992,2,1
14,14,19,6,2142.135723555365,186.94315432381805,7,1
8,9,11,2,2117.346250501601,358.8882495299085,4,1
20,11,9,1,1274.2083387195664,202.91159725806963,6,1
19,8,14,2,4093.0040622259567,436.7901283959688,2,0
18,8,9,6,4929.217378009443,349.973359357317,7,1
18,1,7,5,1289.1452244528168,91.69543398976785,1,0
11,5,16,5,290.0966242251509,189.60982811453005,7,1
4,7,3,6,4079.5567627208466,136.76122793654267,1,1
9,6,19,7,3104.9479621484334,237.23636146813377,6,1
16,5,4,9,4798.897014749512,312.010531294571,1,0
4,8,7,7,1268.6737031939917,306.52390008404535,6,1
21,3,12,2,364.42801342639257,453.94158755515696,0,0
15,6,18,6,2467.2868817238427,117.55725884301707,5,1
6,5,5,9,436.47545459608597,568.1513334319809,9,1
8,8,10,7,1316.33210550251,208.99283859489034,6,1
2,4,12,2,638.6295254876497,183.64806391510243,3,0
14,8,8,3,1128.4195765037928,412.68125401723074,0,0
15,10,19,8,539.6618175787453,484.28239406642217,5,1
17,14,15,9,4769.990937142154,230.19070006412377,3,1
13,2,1,4,1400.0279401141802,449.3739500619164,2,0
2,9,3,9,2225.0489541029015,530.8228939009525,3,1
11,13,18,2,4494.072920094769,461.2481807981397,5,1
8,9,18,5,3389.834723927757,25.34690891464563,4,1
6,14,2,2,3094.0070280032537,497.284502262882,1,1
8,10,5,1,3530.7603199005775,465.8161702803486,1,0
12,10,1,5,4145.823062955856,403.22769170114566,2,0
17,13,10,2,4389.569646580287,457.2133393573026,5,1
4,6,10,7,3216.771956618482,587.7581105200036,0,1
12,4,5,8,4451.136300723348,261.51216825191807,6,1
3,4,18,2,2681.6336618531295,44.9978247979857,7,1
1,13,15,7,1393.6813727794329,279.22953192849144,6,1
15,6,8,4,4401.582777330384,32.62802495767352,2,0
8,5,17,1,2711.949408791305,180.07899281263437,5,1
8,6,12,3,4531.626561960499,354.1934761190716,3,1
5,7,12,1,210.4373916134003,189.225621291063,4,1
10,7,1,5,1993.6036001907653,412.81017131617546,2,0
21,9,4,8,4739.547041628716,494.08186497300403,4,1
23,8,8,1,1255.7539628639306,255.16131167132446,5,1
21,13,1,9,4708.265867732078,540.5820810193371,7,1
0,6,15,3,4769.973281034957,52.50416415348813,5,1
3,12,18,5,4411.8901479870465,504.86733269926765,8,1
12,6,1,9,2822.7035450155604,498.0010215363829,9,1
22,14,11,5,3238.227850912386,196.5863683144251,9,1
12,5,2,9,4349.3888222648475,182.7355363391459,9,1
12,1,1,8,3881.7264411220303,186.53151378634,9,1
1,9,12,7,3154.1683087825036,487.7792588449245,3,1
8,9,16,1,4911.474445274806,499.83382512806605,1,0
23,9,10,4,3431.526415305134,201.1848630024622,8,1
7,11,18,9,4877.655142314328,357.59125672945476,2,0
6,8,15,8,296.36848828938275,87.66527151707042,6,1
3,13,17,4,703.4122500036401,283.92334927720816,3,1
17,10,10,1,2262.779641542448,599.2817462590452,0,0
2,13,3,4,1930.5485098127324,99.50929288521688,7,1
5,3,16,3,3915.8468583715685,568.799770776235,3,0
11,1,6,6,811.4639920813268,495.4315595691796,5,1
11,11,3,5,4880.714943766328,583.4677173130306,6,1
20,12,9,5,1582.178717551961,111.84936256326715,7,1
7,12,11,2,2150.3293016233956,132.04350181380173,9,1
21,8,13,3,1380.9777118757142,15.035973132240915,1,0
21,7,18,6,2901.024450459471,436.1975786847853,8,1
0,13,4,2,302.55721510869387,388.23634259453047,9,1
3,5,8,4,756.8907527965395,110.94893580321559,2,1
20,10,13,2,3731.530540059434,475.7312544975328,0,1
10,7,10,9,940.6379111899715,183.02132614837663,1,0
2,10,2,3,1185.2171132677477,85.32236375172792,7,1
12,4,8,6,3966.98135626694,256.4247856865121,9,1
16,9,6,1,475.57288000269546,59.127059813979365,5,1
21,11,16,3,2192.994375626496,161.62997548258176,0,0
21,10,18,8,125.08630111616266,225.94334826427095,8,1
9,14,17,5,1740.5689225963401,511.85918383591917,6,1
20,2,6,8,3497.917199027665,476.5665010694667,9,1
11,9,13,2,459.61536578896926,268.43880002161785,2,0
14,9,14,7,4442.789787626013,436.1221593626706,6,1
20,5,10,9,4548.400224274173,343.346533526508,5,1
9,11,11,7,533.9019718744241,207.80090377145052,2,0
13,1,13,3,4953.754857515126,436.89523437969444,7,1
12,7,12,7,1494.6724714434897,411.6819969074949,0,0
4,10,9,8,429.66733894671415,373.3611931051932,4,1
5,10,4,1,35.28490134133873,372.6835350207341,7,1
23,4,7,3,2048.5292498616745,411.37428543455115,2,0
1,9,2,5,3152.751828673527,233.80458002231023,9,1
21,6,7,6,1667.5744570175332,522.100109965283,5,1
16,13,9,3,4185.219653718367,101.57316807039419,9,1
3,3,5,4,3585.8653150696,530.9118506272966,1,1
13,6,15,5,1757.306044520483,208.65769660403666,8,1
9,13,18,3,3674.205236376937,79.3938112871304,1,1
2,10,4,4,4703.033807476557,362.01630459408227,4,1
2,6,19,5,474.54903272965527,228.7120680968911,2,0
14,5,7,2,1537.4587611865081,490.22233762659397,9,1
5,2,8,9,2321.9964361922994,261.31735377461655,8,1
16,10,17,8,2494.9707374962954,402.79470270945535,8,1
11,10,13,6,2715.5562679815075,188.41350375537118,6,1
21,2,11,3,1510.1282636278563,129.62416314007737,9,1
19,7,1,2,3339.625633451922,235.88917341455016,4,0
23,2,2,7,3228.9716726138504,366.0506615884479,8,1
10,12,17,8,2893.3293162953532,395.88330983075434,6,1
3,6,5,1,577.6709913372744,349.0329658523209,1,0
5,5,6,6,2390.0697765687632,592.8931525813448,9,1
0,4,7,7,1787.572168571984,416.19866096462334,0,0
19,7,15,9,2460.281964492232,559.2541784201661,9,1
22,8,19,3,4610.11351321998,75.17025096262883,9,1
15,4,16,2,2407.8514023604575,41.51689323901992,3,0
14,1,13,5,79.76415127916408,190.04184769711244,9,0
16,1,5,1,2199.7953230398134,86.27041833397224,7,1
7,1,3,6,4105.034418446417,317.8917742958193,5,1
11,11,3,9,3902.5040068586595,313.79384584635085,1,0
21,1,19,9,2571.816466905623,347.15306403415036,4,1
20,5,14,7,1256.3473741679834,448.4105890944883,8,1
9,4,16,7,2330.79242794358,582.9411716263303,5,1
14,13,17,8,2822.874074896776,527.5639214062921,5,1
8,14,4,2,4999.358476987928,75.42850754747104,6,1
1,9,13,6,3224.4486699451927,206.41564481854107,4,1
4,3,8,5,3474.3820010124414,157.21469990358491,2,1
5,14,19,5,2462.3561764045794,110.20632787897671,2,1
6,7,5,3,1778.902858404824,329.1113016101918,4,1
20,11,2,3,4066.635388399558,334.19231920947465,3,0
0,8,15,6,2479.7122984527887,140.21067259339648,4,1
22,6,2,7,4973.5037485229805,428.5788639324779,8,1
6,12,11,1,2291.03166559754,441.0840080058556,4,1
19,13,13,3,349.3214154014111,17.48309692619032,3,1
11,10,10,1,3416.064904079513,240.47583371477836,3,0
15,13,3,3,242.74084011979724,534.6336815149646,0,1
15,1,5,5,1260.0029684546694,314.58957190508374,9,1
10,8,3,9,1775.1538813717177,211.8385418562016,3,0
20,10,6,3,3700.023092250425,155.93731019910243,3,0
3,3,13,9,2476.237272773988,149.79593935137797,8,1
12,8,10,1,152.9431972381805,64.36198014122978,3,0
6,12,19,6,3088.080757866852,491.2497193603898,6,1
3,4,8,9,2063.066824759045,56.56115620953187,0,1
14,8,18,5,4609.954204735865,178.9153856877804,6,1
18,11,3,2,2502.8159325897745,32.177064446980154,1,0
8,1,17,5,3547.7859782373016,469.9250089856018,7,1
10,3,8,1,1102.1537767244388,28.373790924940323,0,0
7,6,10,9,3807.2580870129495,188.439156801584,9,1
0,9,2,9,3607.566999313525,346.1119352015651,2,1
22,2,12,6,4521.367725621128,248.68900937459907,7,1
23,11,6,9,178.76999217880407,172.95128501321477,9,1
7,1,2,3,2243.0284811110814,168.7374980943873,7,1
12,10,3,4,3398.9854596707546,479.68523207371834,4,1
21,3,17,6,484.867861400273,584.5169665769108,4,1
3,4,7,4,2058.914295073073,212.08443691703206,7,1
7,11,5,1,4711.311549300315,28.29158059736483,9,1
2,5,1,7,2185.3131095467297,26.75663785591951,4,1
8,3,8,5,4927.169869568351,456.73198205037727,8,1
1,13,12,8,293.6269147882999,333.66004385743054,0,1
1,10,14,9,3591.9705829430472,471.2376311633116,4,1
12,11,16,5,2909.2710188788647,420.01072112170203,2,0
14,2,10,8,2507.692988889306,544.9662778129109,2,0
22,2,15,1,4854.528533410196,532.065453172741,1,0
11,7,15,1,656.9554984507319,474.05480039460053,2,0
3,9,10,7,4481.034768887757,287.7375502250755,6,1
7,10,7,6,3459.289651571685,188.33521252429222,7,1
8,2,3,5,1302.390405765167,306.68093852956076,7,1
22,7,2,5,4509.329036705144,303.73260635529505,7,1
4,7,6,9,2152.1816401264564,368.11395158915593,0,0
23,11,9,1,4072.9943670846237,115.72805283082793,6,1
19,7,10,8,1950.294220066526,395.0938288647683,1,0
17,3,4,2,4256.144828891873,276.6775499024604,9,1
10,12,3,7,3186.7793010407927,374.0218750048112,3,0
14,7,9,6,713.8227015827985,147.56486963712968,4,1
21,1,17,2,3251.8191857129427,263.4649618570262,0,0
8,10,14,3,964.8103658823444,130.06972259924956,3,0
16,1,10,4,2065.493913191872,525.806568270297,3,0
11,5,13,7,859.7749654176483,295.33682179971487,8,1
6,2,12,8,119.86041717892174,138.8639422664182,8,1
9,9,1,2,1067.3138318552878,29.51917396622004,9,1
9,7,19,8,2686.4963983833873,407.06450546885736,0,0
12,4,19,9,2412.9892292089567,132.71360482390463,7,1
18,4,6,7,2512.470506724958,593.8014044296731,3,0
10,2,13,1,1245.9575234485405,322.5517221820271,3,1
12,5,19,6,3428.954391064789,176.9413127675791,4,1
20,4,13,8,3524.2738012335253,396.31807310661503,1,0
7,12,4,5,1796.259449542731,168.7558544456609,0,0
7,13,2,2,4407.03874148613,493.06320487629915,4,1
3,1,15,5,3223.6758510113837,188.4004503033154,6,1
14,12,12,8,3568.0659835405722,593.007400775566,9,1
10,8,7,2,1393.9261905153078,365.0611473399497,8,1
10,3,18,1,13.052059426379342,507.42463362088466,1,0
0,14,13,4,4328.224304389527,48.32520439916122,7,1
16,6,17,4,4113.897679053244,212.23815334478198,6,1
14,4,4,9,624.7275213337227,443.80481626885904,1,0
19,9,14,3,1876.7846234319693,394.7601153176467,4,1
5,7,13,4,3310.083148859027,120.57465725308587,6,1
23,9,3,3,3264.0331775214536,216.94074365327737,2,0
21,10,18,2,4303.148170694697,161.74882745508685,1,0
14,3,14,4,709.9381265607884,369.95525100829656,5,1
8,1,15,8,2155.3993414477427,210.0180965279711,9,1
13,5,3,1,495.14984545285967,188.88727399020814,5,1
17,3,1,8,1954.0802897087544,128.38989835962332,3,0
16,6,17,8,85.38615348264487,248.37113694421575,0,0
17,8,3,3,4492.382594899534,121.32404116694939,4,1
4,11,14,6,2639.9495441751187,577.7289044896912,0,0
19,13,3,4,4250.513281403745,96.92857783970553,7,1
19,4,13,1,308.92445800678513,548.4163054004719,1,0
8,5,15,1,1145.015971259874,259.9414934031663,8,1
10,5,18,5,1304.3061761536912,229.83026497922464,8,1
23,4,14,8,1939.5905582475523,142.63528153838504,2,0
21,4,3,1,4016.303198263755,383.27501894867385,5,1
0,4,19,2,1938.9237899201482,412.88916893144767,8,1
17,4,8,7,1031.2211129351717,283.2047225401884,6,1
5,4,4,8,334.3013990904544,38.145602937587356,3,0
1,5,4,3,406.66382427991044,551.5135396596872,2,0
14,2,19,8,3802.6355577452773,588.2958340614467,1,0
20,2,11,1,2229.566925272799,261.47083205104184,9,1
13,9,1,9,3633.6437987800764,370.12818040854967,9,1
4,2,8,2,3414.612737600851,272.9276826150293,0,1
5,6,15,2,685.4586841836864,196.51839227724176,9,1
5,2,1,4,723.0107916194133,51.00468175039554,0,0
21,5,7,3,3779.156657016328,276.36029958639284,3,0
17,4,11,4,3609.1287844922317,491.93881103387366,3,0
13,12,14,6,1896.3735267028087,15.133719347362128,8,1
9,7,16,7,396.337094030872,351.35407149223226,9,1
13,7,14,5,70.36912827527647,529.0594046923799,0,0
12,13,12,2,1447.9031778141068,134.44191085854303,3,1
2,6,17,3,56.019145200262415,114.037239489992,2,0
5,10,14,3,1158.0623793074801,464.5045922926561,8,1
7,5,10,5,2103.308693654579,156.77642651597952,4,1
11,1,14,5,615.8646689066514,119.23063919858583,8,1
12,12,18,4,530.3460115794157,229.90360408869486,9,1
10,3,9,8,4483.222804236496,238.5386973007797,5,1
11,9,17,6,2931.4954448242174,525.0901324948568,8,1
0,14,6,6,4672.933876946279,372.97386580053774,0,1
16,1,8,1,1735.6725572905393,246.54706652205567,3,0
15,5,13,6,3388.953237272524,322.96083875003126,3,0
10,2,18,3,1031.411456362734,572.6093138285381,9,1
12,4,5,6,3095.518183226907,72.36273258288774,9,1
17,14,6,6,656.6327927498222,128.5907354261914,5,1
10,14,19,2,20.38238948966594,577.7045804190004,9,1
11,11,4,1,4658.343689033799,574.6082848736864,0,0
5,1,7,3,2778.9229371142947,110.41342565253971,9,1
8,3,4,5,4635.433907282377,91.33974618955244,4,1
15,10,11,4,1675.8193032733395,255.5456549314788,2,0
3,7,12,7,1645.6524851171664,34.582384030341615,0,0
2,10,14,4,2009.2684588474283,394.66760170965836,5,1
15,3,13,8,3533.14450995126,51.1101328887366,2,0
23,4,10,7,2833.3850845890092,39.52762812109703,3,0
11,2,18,9,4627.520986424599,293.6862270442653,8,1
10,3,16,1,136.95009665087235,574.8830484855104,1,0
4,9,5,5,3543.897730482957,258.9435819575799,0,1
17,3,8,4,1658.335169939106,217.1062894030279,9,1
18,11,14,6,909.3659225741213,598.7842457238602,5,1
22,5,5,1,2556.8741563752938,321.52153166361416,0,0
22,2,8,6,2530.26828305818,228.26863709969788,0,0
5,4,6,1,693.6850331552578,234.58718393825308,6,1
21,12,16,1,1017.4613201031203,121.00090013993874,1,0
17,13,4,8,2046.741677858759,309.77271918128565,3,1
5,7,12,2,2049.9689478376536,266.1187417599635,3,0
3,14,11,6,1594.6151167022267,166.12320132671098,1,1
11,7,3,6,751.2403060348048,100.52135152804706,5,1
18,12,12,6,31.824658713887814,190.18712685719444,9,1
1,3,5,8,4851.472961515823,307.6665799741989,1,1
16,5,6,4,4718.061156222596,39.708297009457,7,1
10,1,19,3,2423.4153920889144,96.4776970074538,3,0
10,10,18,6,4975.308248842279,568.8560738466117,0,0
