login_hour,login_frequency,location_id,device_id,transaction_amount,time_spent,failed_attempts,is_vpn,request_rate,last_login_diff,os_type,browser_id,is_suspicious
12.0,13,12,10,408.67565002501334,174.5379460117687,0,0,11.536789134155223,5.132223235004576,0,4,0
18.0,15,23,18,235.35830447579767,92.29766822422634,0,0,4.75301734234034,69.69736650817943,2,3,0
12.0,19,17,8,395.2636008847279,135.27327498848183,0,0,0.21112052458769998,48.92617324200883,0,2,0
,16,44,7,322.135320589887,56.48137522309563,0,1,5.19709795014684,114.49845682389534,3,1,0
20.0,7,71,17,328.38364421525375,264.2456824605452,0,0,2.762486088339882,8.75796846591186,0,1,0
3.0,3,24,6,203.61601270850088,,0,1,12.371911987622518,7.155329350807258,0,4,1
23.0,26,71,15,50.959273108920584,,0,1,5.621784826826379,164.61544388649594,3,5,1
1.0,20,93,9,107.84508076740104,397.8655056301992,0,0,13.082612508695497,51.17737100926471,2,1,1
14.0,2,60,10,115.55064278230068,46.67903982799607,0,0,,16.40603088146702,0,1,0
11.0,18,53,8,174.8395415701392,216.03205699357386,0,1,10.329028294623374,27.886438384716236,0,3,0
6.0,25,92,7,120.92621412131203,267.2182264581842,1,0,8.731744324199537,15.326849200370852,0,5,0
19.0,11,87,5,,210.80483636364278,0,0,12.530960396922962,0.3777713383156548,0,1,0
17.0,1,74,18,185.32299254505344,160.68630771626212,0,0,13.487635356931529,60.401524179221596,2,2,0
22.0,16,16,16,185.30958331958155,156.27668752051775,0,1,13.880829216453186,69.50554840914839,1,3,0
12.0,17,98,15,73.60836416943488,,0,0,10.906317780269315,47.57827326197384,0,2,0
16.0,16,25,10,120.49741513374707,165.4248245813779,0,1,9.79415149282033,141.7316221091036,0,3,0
3.0,10,66,1,257.32380297723705,151.1168313813738,0,0,5.282010325189695,0.1572333266738194,0,3,0
13.0,17,50,6,279.7235529060074,121.46482193998223,0,0,9.113379800033417,90.81637476418618,3,3,0
19.0,3,69,15,104.10204437517949,345.8402210064026,0,0,12.525162065276545,18.65733122860123,2,3,0
12.0,18,78,2,130.21916788803122,102.16852319359835,0,1,8.060351601445303,42.17837662637788,0,4,0
2.0,19,95,12,72.03127927140488,218.88294050133075,0,0,8.178656546680667,50.13848792659492,0,3,0
,14,40,1,253.72455005554906,153.16886564611156,0,0,11.451392656582335,0.11296900169976698,0,5,0
13.0,21,6,15,564.5274693782778,51.77769680212107,0,0,9.057744967826487,171.00905826179306,3,4,0
14.0,25,64,13,83.6368024314121,,0,0,5.919782836853841,32.405628012574155,0,5,0
2.0,2,28,1,723.9981219218738,115.22381546616153,1,0,6.428562511060518,80.83867963663525,2,4,0
0.0,12,9,1,112.80452745398571,86.44345294797347,1,0,5.059178279079044,106.97823053959966,2,3,0
23.0,11,6,4,217.42602302479511,,0,0,3.7337036776042263,84.7841164857182,1,2,0
16.0,17,17,14,412.89346596539895,93.03752610653882,0,1,4.079299874471274,7.920087029230695,3,3,0
2.0,27,40,17,330.1863020287366,153.35903712786936,0,0,4.168623166303068,76.55117234152475,0,4,1
13.0,6,99,13,55.005889220256925,177.37243691886368,0,0,9.962938360359622,55.907296259601424,0,3,0
2.0,19,76,12,104.6607696651109,144.95089395880927,0,0,14.22871936364785,9.599929374257865,2,2,1
12.0,13,45,6,215.8211483057675,110.1462182496863,0,0,12.624552800626256,48.53474954856452,1,4,0
14.0,7,82,19,360.43541586821823,137.43925125312037,0,0,10.809007573774407,17.39650658573702,2,3,0
17.0,22,43,16,601.535603271263,,0,1,,36.734635420190685,3,1,0
13.0,11,98,16,76.84771259954081,410.88740038669823,0,0,10.997056526713301,51.87400847342411,1,5,0
20.0,7,46,12,199.03887618749698,154.71286060519972,1,0,1.5529161725410636,6.158274389714284,2,1,0
2.0,13,63,13,30.178779530882977,172.99723031978175,1,0,5.097039915778381,47.77841752410484,3,2,1
18.0,13,1,1,233.128458368645,239.39268162278321,0,0,7.324275115506001,10.699071083789589,2,4,0
7.0,21,59,18,338.3974499151425,133.73481247744732,0,0,4.578829261827427,81.004794897974,0,5,0
3.0,1,63,2,37.272517763719065,165.7435475978309,2,1,9.842666121353899,22.024422534234745,1,5,0
3.0,19,79,2,200.2216241972049,265.50463859872013,0,0,2.759352642147865,3.792410830488889,1,4,0
18.0,19,18,1,197.0297332978168,394.80335426970805,0,1,5.9170755671373785,82.36270252912443,0,5,0
10.0,23,86,10,83.3876171383002,328.88723061092395,0,0,14.260618734882838,45.42204962405655,0,1,0
0.0,15,82,1,59.176595265665824,163.6798092497553,0,0,8.476755790752348,57.42737843891325,3,2,0
7.0,14,65,14,290.6894752690073,102.01395014153982,0,0,10.717243319545814,62.603549839408345,2,1,0
14.0,29,20,8,157.2258176827475,197.23686615173628,2,0,5.397068385995671,41.6127552414123,0,1,1
0.0,3,56,1,63.02384291435812,107.06847869798005,0,0,12.24877993440716,23.396331938963055,0,3,1
6.0,27,54,14,223.0018468962047,174.2852703733735,0,0,5.171793639695131,59.673309952046054,3,1,1
20.0,21,48,10,247.19693816292894,115.55392297170825,0,1,3.0162290392691724,194.21655512228114,2,2,0
19.0,20,54,19,370.4027871456328,115.88963529854199,0,0,6.304004259744754,32.55744932168452,0,5,0
19.0,4,89,8,54.096178460095636,218.51553456486758,0,1,3.4765919808633776,25.158061538164496,2,2,0
23.0,29,16,2,113.02514270183009,230.888732164531,0,1,10.211729679039854,65.35847163928355,1,1,1
10.0,7,20,4,39.730808453645764,80.5197227702734,0,0,1.5451088191107962,28.22581051529051,2,2,0
13.0,1,47,12,275.2833766977633,348.96506901606983,0,0,10.736505293635206,98.69708576223897,3,4,0
21.0,23,97,9,165.08103068303518,109.30364253287081,0,0,13.57038176929153,78.15782031413411,2,4,0
15.0,24,7,1,188.75987714826124,117.28692373366475,0,0,13.256889332607676,94.17175337882972,3,3,0
13.0,19,23,8,425.9822915728275,322.8385090644043,2,0,11.107525181697591,132.43762467273166,0,1,0
11.0,3,75,17,,64.15911329353662,2,0,5.227550428476394,40.1310004191036,3,4,0
16.0,20,33,16,187.83126219621727,191.70313663925796,2,0,14.663482635334718,76.22638883672886,3,1,0
13.0,15,40,15,368.0185873135573,224.1470496632,2,0,,30.656606209524817,3,3,0
9.0,13,5,9,237.77622120791864,,0,1,14.196068277527203,45.281219534882894,2,3,0
,22,45,8,579.0140225087058,111.53900856948583,0,0,8.647635714033898,74.1894355250443,2,5,0
,14,41,14,69.35595797423859,181.3700934473207,0,0,12.42584147116334,1.2137090899937415,3,4,0
17.0,7,8,12,555.8541280262065,114.99423041459946,0,1,,38.68951784017043,0,4,0
21.0,1,81,15,158.59771404041965,,1,0,5.583207342169018,47.700340012852074,3,3,0
,13,82,4,,135.969008590186,0,0,,31.520317421119675,1,4,0
16.0,4,50,4,129.08164786144346,271.3861260234168,0,1,0.8900254835148148,18.42374861319552,2,3,0
5.0,12,91,2,164.20870768581673,233.7216993269894,0,1,2.1499067256773197,66.87623522821688,3,4,0
7.0,7,31,4,208.0978370330244,229.40494199494464,0,0,14.50295730061815,169.70913773643375,1,4,0
12.0,27,4,18,,483.98553779427226,0,1,5.587893384835806,27.123478409010133,0,1,1
17.0,2,66,15,57.611685389492436,126.72359265647293,0,0,4.297402713726981,44.72294071425709,2,3,0
4.0,17,56,8,169.7508420980278,98.6913361990953,0,1,7.763269623961932,26.23365891748514,3,1,0
5.0,1,5,10,172.36347302989748,,0,0,1.9816874232311927,8.669239550821763,0,4,0
20.0,26,81,2,258.3630073946546,119.67334379865675,0,0,3.4740700782779417,5.767277396849998,1,1,1
18.0,14,54,9,,209.2070005923702,0,0,1.8186617128396234,37.19085718237474,1,5,0
3.0,22,96,16,670.3926934237963,75.12407617698867,0,0,1.179323616766178,48.48545731238704,0,2,0
6.0,28,93,12,482.82129075989224,143.91486713195525,0,0,5.855131827180048,131.7737389410355,0,2,1
,21,80,5,419.8883420415506,133.79854106013218,0,1,7.346555452470071,37.31727534635807,3,1,0
10.0,1,1,7,70.34617287609234,200.21958562115304,0,0,0.38389640041013606,29.014775224047156,2,3,0
11.0,26,76,15,,328.42596425539386,0,0,2.4238208304980717,11.669505936518533,2,3,1
13.0,3,83,13,91.35549814771973,130.51803493113573,0,0,10.609539174304253,2.734817892563414,3,2,0
12.0,11,73,8,124.08879961599901,326.4338146890194,0,0,8.301604645385119,29.65318699892439,0,5,0
9.0,7,61,19,400.22359023137653,,0,1,3.827108832620382,22.855715367647388,2,1,0
17.0,28,7,19,262.32132728896363,66.42170473343194,2,0,5.38366655631044,1.9226033689802735,3,4,1
15.0,25,30,5,108.5230082522279,,0,0,2.4147072676797046,37.086401691092966,0,5,0
4.0,29,15,18,302.1106353168755,394.699733796808,2,0,13.684415608974767,46.786415678516775,1,3,1
7.0,9,4,17,398.77949853904914,222.55793863805866,0,0,13.505610431611585,66.32112770213446,0,2,0
13.0,22,63,7,66.24222327085931,128.52225251936622,1,0,8.134733485822029,28.946812334651707,2,5,0
4.0,3,70,14,106.62271946630577,254.91332969387327,0,0,12.838215607620961,118.73125113425036,3,4,1
23.0,1,38,15,376.82801961907586,79.88452588253702,0,0,7.207758961461558,54.826680464627415,3,1,1
7.0,19,47,17,413.1677968139932,241.50266575477096,0,0,,289.26688566534193,3,4,0
5.0,26,60,3,139.81017737980866,,2,1,8.799048668217855,87.23616187551514,0,5,1
15.0,2,99,13,68.62762466096936,68.4691397881428,1,0,4.964356383844928,47.216401747769936,1,1,0
3.0,27,2,11,322.1278895835261,168.17843872765985,1,0,6.008147268956192,25.162068552166357,2,1,1
11.0,21,69,3,625.9835558164236,186.67156543088345,0,0,1.0855529940212294,230.87229411928152,0,3,0
10.0,24,8,6,89.80884505593251,364.2324087233734,0,1,3.2634563933100225,12.362620319238975,0,3,0
2.0,5,51,6,7184.017000539248,-999.0,1,0,6.068277656612267,34.03232393379161,1,2,0
11.0,17,94,6,201.46536426558635,255.81150529104994,5,0,6.899663696925036,27.440400702114193,1,4,0
4.0,19,19,6,93.55553487390543,163.93059092800988,0,0,0.8227038815075858,124.70869135246558,1,1,0
5.0,28,94,6,276.30103403539255,169.3516267039896,0,0,7.370702890743785,29.963721453628956,3,4,1
18.0,5,31,14,367.5001097183803,165.40305489176723,0,1,12.86708807499009,65.59235072510319,2,5,0
17.0,23,80,11,254.3894965928725,159.74054927066732,3,0,2.393613550377925,47.5266926035529,0,4,0
15.0,21,22,16,258.90626498546817,,0,1,3.9916871610974027,44.425312907080986,2,5,0
22.0,14,33,19,157.35125732299684,,0,0,12.123502080754449,1.5935369577753695,0,1,0
10.0,10,86,7,181.5679557954726,388.24135848520393,1,0,11.671455414632618,69.73125891513749,3,1,0
4.0,21,72,6,87.22829714021766,19.952103173292965,0,0,4.9786083100865515,42.78742796821247,1,1,0
8.0,7,37,11,322.5808858460851,187.42608933232128,0,0,10.959335981597489,59.313204008465135,1,2,0
2.0,29,12,4,357.4462805962663,332.29506873651326,0,0,8.264970443324179,13.911203777542308,3,4,1
7.0,8,69,1,331.45588525308966,180.55735541276138,1,0,5.752039337399691,16.274382994980428,0,4,0
5.0,8,64,9,160.41385381755154,374.5191144105085,0,0,0.4638182852392615,100.40008340986257,2,3,0
,7,25,13,231.48102297053254,83.24454144196855,0,0,6.7683717626389654,37.52148742930963,3,5,0
11.0,13,54,8,616.9932197413398,315.026505139044,0,0,6.394748205818491,226.80207413605893,1,5,0
11.0,14,29,2,120.48171290277028,154.7675072505899,2,0,1.167549049898155,4.164681290751889,2,2,1
20.0,19,13,16,16.481599880524563,,0,0,1.9970604686565196,46.556021565620256,2,2,0
15.0,11,26,19,86.96045596273538,,0,0,6.598255136213501,135.40719766213365,2,5,0
9.0,2,22,8,251.91928085792483,100.7350494097086,0,0,0.3294873097288065,10.281720246312641,2,4,0
21.0,17,93,12,182.55313586487594,253.03143047743157,1,0,13.933244258970559,37.17628415390817,1,5,0
13.0,6,76,11,304.8592744294182,,0,1,10.700163851250162,4.837089463789092,1,2,0
12.0,29,92,9,91.7448382642252,281.0309478952928,0,0,14.902728778283164,79.73362496854004,1,5,1
8.0,9,73,10,449.44836752419036,359.33334743977446,0,0,3.1970479771013403,9.842105993729312,3,4,0
6.0,19,10,1,296.16863644295,88.0422171086617,0,0,4.247830175763763,11.87550300303083,0,3,0
11.0,5,48,19,494.37446204147506,,0,0,3.337580793610073,33.73434448333237,2,4,0
4.0,9,42,17,641.0841052467471,117.87030210809446,0,0,12.606348322373556,45.857011444510306,3,2,1
17.0,25,90,4,430.23969919917715,97.44689252742789,0,0,4.976192361891234,108.14633917534623,0,5,0
3.0,7,59,12,131.77868946091306,170.0256799544241,0,0,0.7611348437070582,15.05767116739159,1,5,0
1.0,4,53,8,408.7294554415187,345.75169524692046,0,0,5.4586897537425045,1.0136251880710823,1,3,0
2.0,27,40,16,,343.46488091398083,0,0,6.444704948539474,17.950684431581518,0,4,1
11.0,18,75,1,402.56589704515164,184.19612897997592,0,0,5.951562812016786,146.09287029949428,0,1,0
2.0,18,62,9,117.59395726196873,63.89994765754012,0,0,12.40020328582832,51.248439589957336,0,5,1
3.0,20,6,11,76.62977842571327,141.74196452946086,0,0,14.284435129502771,29.17460947296472,2,2,1
5.0,17,4,12,,213.65999242068136,0,0,8.770409763802025,13.472228606227198,1,2,0
11.0,4,91,9,42.62615455833189,122.4579245904806,0,0,9.147039219826455,47.61280098876878,0,5,0
18.0,28,55,6,264.90049746373063,117.01971070752049,0,0,4.169721426342102,28.95219552943292,1,3,1
9.0,27,88,9,168.91585776031584,241.8999353630728,0,0,12.996228404384638,7.787555452457918,3,2,1
0.0,22,69,6,272.79208938865906,294.858543839514,0,0,3.7807664569942534,15.953614336502785,1,2,0
16.0,16,3,6,238.61858879367927,95.51858181791485,0,0,2.2382485644055574,28.29593883446949,0,3,1
15.0,22,7,3,113.79446423278036,47.83644674757775,0,0,11.07417631452727,94.52319916827443,3,3,0
8.0,23,88,3,273.01015756815167,93.88266531383377,0,0,11.148783516783432,14.00441845931627,2,1,0
20.0,5,86,16,,180.24186943286117,0,0,10.46631392426887,34.55105682058511,2,5,0
8.0,9,12,2,36.69575505825385,226.84965091837788,3,0,11.072848448039933,70.3938226310859,0,1,0
22.0,2,99,4,257.1326656865465,258.4871055976766,0,0,12.233853058401165,9.915197592260887,2,4,0
8.0,2,17,9,403.002571643065,234.4825769702918,0,0,13.471659569849924,7.682494232817369,1,2,0
11.0,4,67,7,155.08978321957818,164.4497558944698,0,0,0.6039154137630194,72.02747834315619,1,2,0
,20,75,3,51.26255584562533,257.59795214271173,0,0,9.833280646419421,39.92957210493118,1,1,0
,20,70,13,160.90497626125008,212.82770974408052,0,0,4.4909828084304335,17.96926094874933,1,1,0
14.0,17,36,14,347.1183058030087,495.87721796705495,0,0,8.764768282005166,6.104056539194547,2,2,0
1.0,20,17,9,129.82913612672985,62.536628228459975,2,0,,48.5986503845533,2,5,1
10.0,28,86,1,289.723370655921,309.2709959049245,0,0,11.075534838425815,10.679699105573617,0,3,1
10.0,21,1,12,107.75750522297044,34.21388836436677,0,0,3.0021709056795753,51.83671888786053,3,3,0
7.0,25,67,1,369.29182376697713,348.61489659752306,1,0,8.645121371246512,2.521097425303201,0,3,0
22.0,19,80,9,363.6676288241058,33.28754659777459,0,0,2.6473631821933106,104.29340994425112,2,4,0
5.0,3,99,7,121.58812786083278,364.4607831235859,0,0,3.7550226702123344,15.617803155708993,2,5,0
20.0,5,78,3,94.59438720762424,57.132779002292246,0,0,6.105462586051596,35.5821808477576,1,3,0
19.0,10,49,4,80.80994523173403,157.12392499628336,0,0,9.25093288624079,51.4915605752945,1,5,0
6.0,6,51,7,168.87797979946535,291.83434239340215,1,0,8.103176742433343,91.59909409716981,2,3,0
2.0,3,71,15,117.50470647746444,153.54032355792026,0,1,4.762441889037445,5.956344369537477,2,2,0
7.0,17,90,1,196.52317873900643,391.57139745994783,0,0,12.378767159832492,96.55087013129435,2,1,0
17.0,10,43,6,175.42900720617348,243.21750580697008,0,0,11.086849086237896,41.73784724966048,3,1,0
16.0,24,31,5,177.0132706246303,58.75425200950565,0,0,5.746411026695509,140.6234773569137,3,5,0
10.0,12,24,11,291.65075317169754,198.5463252331483,0,0,7.749333211764144,103.76965219849598,3,1,0
1.0,1,83,17,291.30165457187525,68.43093771512645,0,0,2.485983863347294,70.60235631286109,3,5,0
20.0,18,37,3,338.4588259342686,173.47665906525145,0,0,13.485640075007737,3.8207235175915204,2,2,0
23.0,19,65,12,101.60855701563348,374.3091934770413,0,0,6.752770543223825,83.94718267940294,1,1,0
18.0,22,89,10,419.0635483376223,204.6246595948187,0,0,11.656852847891908,51.59422801016301,0,2,0
6.0,20,63,7,104.00955619515487,165.85155161693976,0,0,4.240791404861821,10.42624496252212,3,2,0
,4,56,15,160.01072661384114,35.95124083307914,0,1,11.335577900418699,0.9689982534387169,1,2,0
7.0,15,74,18,431.3465520201232,50.74900184494933,0,0,1.7892587402767461,19.061527071363663,3,1,0
13.0,9,18,19,272.31584464178474,185.20431441464865,1,0,2.8827040769655587,45.75749947703639,1,4,0
6.0,6,65,1,146.71949037299163,418.14229877201245,10,0,4.575282260953317,27.84789756090605,1,2,1
,12,29,13,470.2585017281607,321.3810037833346,0,0,12.986910005536188,82.38648479807324,1,2,0
3.0,18,77,4,130.97566661571653,245.29638686142664,0,0,14.106620380623106,41.43015409208374,1,5,0
16.0,23,4,18,31.747121810944332,221.8301447175693,0,0,8.443981842133363,5.276659321100267,3,5,0
4.0,15,12,12,66.73219720943516,132.1545108178577,0,0,10.491005531219646,169.58360039381546,1,4,1
11.0,29,56,4,119.40772144985735,304.83858458758846,0,0,3.215030357117427,51.31401894155755,1,4,1
8.0,19,48,4,206.47121733700095,95.67128446313198,0,1,11.126537992661719,6.730671819258725,3,5,0
19.0,9,19,5,30.046959720913048,221.79732912248303,0,0,11.852963021618288,66.26197088106055,0,4,0
12.0,22,26,19,284.31494079450306,240.51613928426514,0,0,10.953283280415766,5.02531650378806,0,1,0
17.0,24,38,9,148.47454281473472,346.5990875604495,0,0,5.734321442891557,91.3503556240161,3,5,0
19.0,13,80,7,153.22311301741877,270.1490431638929,0,0,4.879892079408764,90.32467446412727,0,5,0
8.0,16,25,7,73.82824768368755,107.33148767659142,0,1,9.594664543867877,39.04235358755433,3,3,0
3.0,13,56,12,304.6908087460614,118.63562598884955,1,0,10.124649954145145,15.352424556477839,0,4,1
20.0,1,74,10,313.91682325641614,356.08491603121973,0,0,8.544450611801478,21.61116860086921,3,2,0
7.0,18,28,13,121.08608027814249,157.35390379487177,0,0,0.8325221239085492,2.4648214905897996,2,2,0
0.0,22,61,6,269.23297752336254,207.26297379738887,0,0,8.45059301544343,20.09593659459004,2,5,0
16.0,3,92,9,,311.5527307164289,0,0,4.790942214616376,63.317530212871894,2,2,0
8.0,17,89,19,357.48567341790124,,0,0,3.7762828409728844,88.51789303571778,1,4,0
19.0,22,89,16,52.27864738692645,168.36076889920284,0,0,14.747947779483333,29.739659093009983,1,2,0
12.0,5,51,11,160.74886784884833,133.73409677942985,2,0,14.856625475149206,37.786653207658254,0,5,0
1.0,29,12,4,250.40450301345135,,0,0,0.28768545930275424,13.745748891518698,3,5,1
12.0,25,8,1,305.82184853884104,95.96158493443282,0,0,11.464944177075065,54.09528794510743,3,5,1
8.0,6,58,12,465.9430763165583,200.1327052247457,0,1,10.412063744920811,44.328645000866345,0,5,0
19.0,21,88,4,44.861308001672484,72.28501327399118,0,0,4.609344892246352,30.601636167814945,1,4,0
,17,23,5,134.45329275776604,183.8817452936428,0,0,9.774543688475905,2.6371857933880833,1,1,0
0.0,17,37,6,93.07791831635663,59.995588638958765,0,1,6.792915343203915,27.280320120037477,1,4,0
4.0,27,11,14,138.49783511652112,387.0414197237652,0,1,3.4952882772322362,47.07278676284136,1,3,1
2.0,1,17,1,115.54567959299706,229.4033830828884,2,0,7.059606468455929,53.38984904592923,0,1,0
3.0,7,92,8,234.4272931652384,198.70810230055838,0,1,3.950475236655035,32.91969951773502,1,3,0
0.0,22,56,15,117.09886996429867,86.05950990001514,0,0,2.137410127890447,5.1072452613700605,1,4,0
13.0,16,53,12,235.06086497400705,98.6629176647665,0,0,14.678232269159922,28.651798165751703,2,2,0
8.0,5,67,19,61.8900601903988,101.1588841456677,0,0,6.612563084661472,117.96500674966936,0,1,0
23.0,16,2,7,195.51114320111603,180.62336650970246,0,0,1.8299722503580464,32.56801114658872,2,1,0
3.0,4,29,9,240.28312912566545,217.31227520975122,0,0,10.23272121189724,23.37605090317146,2,4,1
17.0,11,57,11,134.68625279233572,34.251093130120324,0,0,2.852987754251482,11.408457674338965,3,2,0
,14,34,8,170.76197458002972,331.1883374425459,0,0,6.73701048765757,52.14298997856955,1,5,0
3.0,29,78,4,135.22410519419253,70.65958251681371,0,0,11.38141247846338,50.998048026144595,2,4,1
9.0,13,97,10,181.0748702430635,238.54620866247208,0,0,4.524947540828023,25.662724774431528,1,4,0
2.0,27,82,10,250.3966634033218,301.3010066121799,0,0,12.605615414184912,37.272642396726,2,5,1
22.0,24,93,8,481.18310651589945,61.610087384145736,0,0,4.327582115770102,35.36614805364658,2,5,0
6.0,27,2,14,147.3731090222632,92.76831752906376,1,0,3.136713213489668,13.452082245528777,1,2,1
9.0,8,75,4,212.05474233442052,236.32125376799124,0,1,4.895157623607566,42.48914426009138,3,1,0
12.0,21,31,3,96.88358112427062,321.5348424190808,0,0,2.0891295180429648,41.249928391424376,0,4,0
3.0,20,77,3,499.5662714011935,264.0285911936629,0,1,12.244493362528301,20.52882943226682,2,3,1
17.0,15,44,4,334.70245067420313,63.079432794486756,0,0,10.910197832849017,29.5895430740798,1,5,0
10.0,18,90,12,330.7016361301145,208.56456630545134,0,0,9.094483482719925,101.56842445014746,3,1,0
3.0,7,56,18,378.69318249544966,137.35472503902145,0,0,1.3692702235467817,41.633536051346155,0,2,0
23.0,21,98,19,339.81610813642203,164.41453286302172,0,0,0.1623297917750998,66.19212747081444,0,2,0
13.0,19,54,11,49.01391015036723,119.24460082204345,0,0,14.842816706735547,314.1597634541723,1,1,0
17.0,25,53,18,89.12211471158008,304.5698929789329,0,0,13.361853796075845,25.607359705017775,3,3,0
7.0,9,74,14,572.9478466280796,130.46967727294606,0,0,,118.61853117880736,3,5,0
9.0,11,76,11,217.90186404927974,256.32191132419575,2,1,13.423431411784543,56.009388898446446,2,1,0
4.0,27,86,14,97.92993374414858,169.98746682354295,0,0,2.857404675249163,50.28278687543958,1,2,1
22.0,10,46,3,128.65642024635312,197.33987793504187,0,0,12.813733550596167,99.63282089810657,3,4,0
6.0,14,54,2,,240.44656904175517,0,0,12.19642735288277,36.30374891241145,3,5,0
11.0,16,31,9,300.05271384999827,195.34147930860883,2,0,14.179351347945577,24.17899302125376,3,5,0
2.0,27,83,8,259.61224396831994,214.7121900104015,0,0,13.779080274066521,34.23757437232452,0,2,1
3.0,8,24,5,253.50529756204696,166.7746405314598,0,0,14.037584192252597,17.857862900743807,3,2,1
9.0,1,25,9,189.48131730850537,272.7290171853734,0,0,4.863834226693907,12.9671350128144,3,4,0
3.0,12,35,5,192.5252084210911,185.91573057833628,1,0,7.344844744879704,118.29146457869072,0,5,0
14.0,3,57,13,106.76272431697322,116.76683371186819,0,0,4.889579882542895,1.6700362884721014,1,5,0
9.0,2,72,11,211.34649536266744,165.79780275473553,0,0,7.414535188433845,51.71942207262945,1,2,0
20.0,16,69,11,36.39755925181455,136.709581211975,0,0,13.7317853595191,2.2185058517442977,3,3,0
21.0,4,86,12,130.1825518619288,145.57377510214098,0,0,11.415829285649096,8.294640467078377,1,2,0
15.0,2,28,19,135.33058350445012,78.32548414275233,0,0,3.0377487228389266,53.764160671673075,0,4,0
14.0,12,76,13,112.92064615553423,142.21754258924955,0,0,11.18926584892336,1.6889270471689408,1,3,0
18.0,27,33,9,66.75592744776182,56.02354902899436,0,0,8.931437691791631,6.05331577099656,3,3,1
19.0,24,53,4,207.69570973402872,66.53446903760627,1,0,4.121105774427586,57.833254673027376,3,4,0
18.0,17,16,7,246.81953063405845,205.66799124857766,3,0,12.467569119458137,2.762235055705341,0,1,0
17.0,20,26,5,355.37191066051275,138.48522690743846,0,0,13.53414888386961,1.6585025164908096,3,3,0
11.0,21,12,7,159.90277135887462,115.96289964761651,0,0,6.355309611746731,7.4016435838493795,1,4,0
15.0,10,87,8,86.9248848815396,364.81722974828097,2,1,0.25427980302480324,126.97845587527893,3,2,0
0.0,20,90,14,83.94173201153424,177.24803927176234,0,0,0.7614249344232504,128.20303347636076,2,4,0
15.0,8,77,10,291.9003830732568,,0,0,12.055693063385677,7.949570300286778,3,1,0
1.0,18,87,6,5010.740694926322,-999.0,0,0,0.5706527931580392,12.617494378328534,0,4,0
23.0,25,31,5,129.25765316427848,117.23199913450121,0,0,4.399152646384354,53.26830512947981,0,2,0
14.0,18,27,15,118.35896520078711,351.7091337582274,0,0,10.246947688463079,43.76352124222782,2,1,0
6.0,18,36,16,483.21659270194516,405.3893741969014,0,1,6.222763977231181,13.940435496526968,3,5,0
0.0,29,59,2,103.3320243454729,169.73690181712894,0,0,6.53106950106562,46.29738901499825,0,1,1
4.0,2,87,15,147.60989889461882,329.5484017302794,0,0,,22.193275240176533,2,4,1
,12,3,8,,105.24078287671736,0,0,2.128952562002767,29.455269591959073,0,2,0
21.0,10,94,13,,,0,0,10.800224014312786,70.88009199445229,1,5,0
20.0,8,32,17,234.54817294662627,25.60247778907941,0,0,3.25332982201749,13.136109085847275,3,3,0
3.0,19,15,15,,315.9415026328582,0,0,,33.1613421425079,3,2,0
13.0,10,75,14,253.85591011165016,137.72261644542758,1,1,,115.75150327937277,0,3,0
12.0,11,66,19,129.83070255917605,128.40572600372988,0,0,5.126691850685638,41.2613243817585,1,3,0
0.0,14,90,13,149.26970220648855,190.20065161767917,0,0,2.77662544265676,18.445456541943486,1,2,0
15.0,26,63,7,688.6283972459288,527.5663952286359,0,0,4.057707339415316,2.1381920200713784,1,1,1
22.0,15,98,8,323.5541943641276,147.86014137840772,0,0,2.142748588320938,2.7778015967822114,2,2,0
8.0,24,1,7,75.02873298647998,114.25227490191884,0,0,9.28070806127641,259.48575266640535,3,5,0
21.0,23,75,19,47.32124035362446,131.61550753803232,0,0,7.044998140813905,15.36256503236859,3,2,0
15.0,10,5,15,61.90133725760055,259.6470596344225,1,0,4.756138564158702,12.296832654968778,3,3,0
,4,90,7,155.75554268342447,25.926835100123608,1,0,0.19887312526623507,46.010751837026945,2,1,0
,7,6,17,322.4529177170807,164.23783795302512,1,1,4.112650461437128,24.208363249546984,2,5,0
13.0,11,99,18,89.83825170190914,301.8697559012169,0,0,7.175553364187612,124.7046220242585,0,5,0
19.0,24,5,19,174.49246060341983,169.74164639068002,0,0,11.32662783327733,22.996067398217086,3,3,0
9.0,22,73,3,118.46547415421313,222.03619888981913,0,1,2.4182045045505283,11.207964871468258,3,3,0
20.0,22,28,7,380.16659548613126,187.92869183264375,0,0,,76.27625423571402,2,3,0
11.0,3,83,10,,,0,0,3.958773494765298,5.32135314876511,1,1,0
,5,69,7,278.8480329814284,,0,0,5.409643352535375,25.247969298820887,2,5,0
20.0,26,87,11,402.78243574579903,91.23030231044798,0,0,14.454098011718246,7.801402545842553,2,1,1
16.0,2,44,3,,111.94450861470784,0,0,8.862459063809013,63.78032613209213,2,4,0
,12,16,9,239.36013150156924,277.02917566467386,0,0,1.3857019128341752,5.736865736043631,3,4,0
22.0,21,71,4,459.00156908985133,157.88103287464406,0,1,7.298710563276336,35.18085668318689,2,1,0
18.0,5,78,8,179.243764106715,145.9876227236757,0,0,12.399730419662996,96.22373563931214,1,4,1
17.0,7,22,12,340.3145677208618,283.3830958363852,0,0,9.470628275931745,49.756303634345144,2,1,0
